C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_46_607.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_46_607.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_46_607.jpg,0,0,0,1.263986E-05
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_46_696.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_46_696.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_46_696.jpg,0,0,0,1.556758E-05
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_46_783.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_46_783.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_46_783.jpg,0,0,0,2.404852E-06
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_46_874.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_46_874.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_46_874.jpg,0,0,0,5.161778E-06
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_46_963.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_46_963.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_46_963.jpg,0,0,0,8.228582E-06
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_47_054.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_47_054.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_47_054.jpg,0,0,0,2.977373E-06
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_47_142.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_47_142.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_47_142.jpg,0,0,0,4.034659E-06
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_47_232.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_47_232.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_47_232.jpg,0,0,0,6.601463E-06
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_47_318.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_47_318.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_47_318.jpg,0,0,0,1.225251E-05
C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\center_2019_06_04_11_24_47_407.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\left_2019_06_04_11_24_47_407.jpg,C:\Users\PRIYANSHU PANDEY\Desktop\All Desktop\MACHINE LEARNING\Self-Driving-Cars-Unity\beta_simulator_windows\IMG\right_2019_06_04_11_24_47_407.jpg,0,0,0,1.330821E-05
